시도,시군구,도로명,주소,유형,높이_cm,폭_cm,위도,경도,연속형여부,보차분리여부,밀집개수,경사도_도,충격점수,미터당감점
경기도,파주시,술이홀로,경기도 파주시 법원읍 법원리 520-1,가상형,0.0,0.0,37.85685439,126.8786956,Y,Y,1,0.95,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.723906,126.761181,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.723987,126.761243,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.724214,126.761525,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.724375,126.761341,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.724441,126.761261,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.729437,126.760768,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.729598,126.760781,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.729674,126.760791,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.730016,126.761066,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.730073,126.760762,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.730085,126.760729,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.730254,126.760329,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.730169,126.760272,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.730075,126.760281,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.729761,126.760126,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.729701,126.760214,N,Y,1,0.0,0.0,0.0
경기도,파주시,한길지하차도,경기도 파주시 와동동 1329,가상형,0.0,0.0,37.729664,126.760272,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 897,원호형,5.0,200.0,37.733665,126.737232,N,Y,1,5.79,0.52,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 870,가상형,0.0,0.0,37.734291,126.733355,N,Y,1,1.91,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 870,가상형,0.0,0.0,37.734281,126.734236,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 914,기타,7.0,200.0,37.731993,126.731599,N,Y,1,5.71,0.728,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 914,기타,7.0,200.0,37.730043,126.731801,N,Y,1,4.04,0.72,0.0
경기도,파주시,확인불가,경기도 파주시 와동동1465,가상형,0.0,0.0,37.729521,126.762922,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 와동동1445,기타,8.0,200.0,37.727507,126.762954,N,Y,1,0.0,0.8,0.0
경기도,파주시,확인불가,경기도 파주시 와동동1445,기타,8.0,200.0,37.726941,126.762824,N,Y,1,0.0,0.8,0.0
경기도,파주시,확인불가,경기도 파주시 와동동1445,기타,8.0,200.0,37.726291,126.762625,N,Y,1,0.0,0.8,0.0
경기도,파주시,탑삭골길,경기도 파주시 조리읍 능안리 224-31,가상형,0.0,0.0,37.738161,126.790667,N,Y,1,0.0,0.0,0.0
경기도,파주시,탑삭골길,,가상형,0.0,0.0,37.737917,126.790139,N,N,1,0.0,0.0,0.0
경기도,파주시,안능안길,경기도 파주시 조리읍 능안리 214-30,원호형,10.0,360.0,37.737656,126.790279,N,N,1,0.0,1.0,0.0
경기도,파주시,안능안길,경기도 파주시 조리읍 능안리 214,원호형,10.0,360.0,37.736673,126.788257,N,Y,1,0.0,1.0,0.0
경기도,파주시,안능안길,경기도 파주시 조리읍 능안리 240-21,가상형,0.0,0.0,37.735512,126.786056,N,Y,1,0.0,0.0,0.0
경기도,파주시,안능안길,,원호형,10.0,360.0,37.735556,126.785303,N,Y,1,0.0,1.0,0.0
경기도,파주시,안능안길,경기도 파주시 조리읍 능안리 202-23,가상형,0.0,0.0,37.735289,126.785569,N,N,1,0.0,0.0,0.0
경기도,파주시,안능안길,경기도 파주시 조리읍 능안리 433-46,가상형,0.0,0.0,37.734955,126.784924,N,Y,1,0.0,0.0,0.0
경기도,파주시,안능안길,경기도 파주시 조리읍 능안리 433-50,가상형,0.0,0.0,37.733977,126.784005,N,Y,1,0.0,0.0,0.0
경기도,파주시,능안로265번길,,가상형,0.0,0.0,37.734202,126.783944,N,N,1,0.0,0.0,0.0
경기도,파주시,능안로265번길,,원호형,8.0,200.0,37.735071,126.783966,N,N,1,0.0,0.8,0.0
경기도,파주시,능안로,,원호형,15.0,360.0,37.735606,126.784842,N,N,1,0.0,1.5,0.0
경기도,파주시,능안로266번길,,원호형,8.0,200.0,37.736566,126.783588,Y,N,1,0.0,0.8,0.0
경기도,파주시,능안로266번길,,가상형,0.0,0.0,37.736921,126.783467,Y,N,1,0.0,0.0,0.0
경기도,파주시,능안로266번길,경기도 파주시 조리읍 능안리 401-2,원호형,8.0,200.0,37.737222,126.783524,N,N,1,0.0,0.8,0.0
경기도,파주시,능안로266번길,,원호형,10.0,360.0,37.73774389,126.7853854,N,N,1,0.0,1.0,0.0
경기도,파주시,능안로,,가상형,0.0,0.0,37.738464,126.790916,N,Y,1,0.0,0.0,0.0
경기도,파주시,능안로,,가상형,0.0,0.0,37.739372,126.791516,N,Y,1,0.0,0.0,0.0
경기도,파주시,능안로,,가상형,0.0,0.0,37.739781,126.791654,N,Y,1,0.0,0.0,0.0
경기도,파주시,능안로,,원호형,10.0,360.0,37.740225,126.791791,Y,Y,1,0.0,1.0,0.0
경기도,파주시,능안로,,원호형,10.0,360.0,37.740723,126.791943,Y,Y,1,0.0,1.0,0.0
경기도,파주시,능안로,,원호형,10.0,360.0,37.741144,126.792444,Y,Y,1,0.0,1.0,0.0
경기도,파주시,능안로,경기도 파주시 조리읍 능안리 53-5,원호형,10.0,360.0,37.741405,126.792811,Y,Y,1,0.0,1.0,0.0
경기도,파주시,능안로,경기도 파주시 조리읍 대원리 1345-1,원호형,10.0,360.0,37.741982,126.795574,N,Y,1,0.0,1.0,0.0
경기도,파주시,대원로,,원호형,10.0,360.0,37.742794,126.796342,N,Y,1,0.0,1.0,0.0
경기도,파주시,능안로,,가상형,0.0,0.0,37.743221,126.797003,N,Y,1,0.0,0.0,0.0
경기도,파주시,능안로,,원호형,10.0,360.0,37.743245,126.798702,N,Y,1,0.0,1.0,0.0
경기도,파주시,능안로,,원호형,10.0,360.0,37.742355,126.802349,N,Y,1,0.0,1.0,0.0
경기도,파주시,능안로,,기타,0.0,0.0,37.742117,126.8024892,N,Y,1,0.0,0.0,0.0
경기도,파주시,닻고개길,,원호형,8.0,200.0,37.73385013,126.803868,N,N,1,0.0,0.8,0.0
경기도,파주시,닻고개길,,원호형,8.0,200.0,37.732566,126.8059823,Y,N,1,0.0,0.8,0.0
경기도,파주시,닻고개길,,기타,8.0,200.0,37.732534,126.806056,Y,N,1,0.0,0.8,0.0
경기도,파주시,닻고개길,,원호형,8.0,200.0,37.732492,126.806085,Y,N,1,0.0,0.8,0.0
경기도,파주시,장진철길,경기도 파주시 조리읍 대원리 804-1,가상형,0.0,0.0,37.731747,126.804547,N,N,1,0.0,0.0,0.0
경기도,파주시,장진철길,,가상형,0.0,0.0,37.73276594,126.803361,N,N,1,0.0,0.0,0.0
경기도,파주시,장진철길,경기도 파주시 조리읍 대원리 807-6,원호형,10.0,360.0,37.730607,126.805449,N,N,1,0.0,1.0,0.0
경기도,파주시,장진철길,경기도 파주시 조리읍 대원리 807-3,원호형,10.0,360.0,37.730243,126.805543,N,N,1,0.0,1.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 501-2,원호형,10.0,360.0,37.776093,126.917805,Y,Y,1,0.0,1.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 500-2,가상형,0.0,0.0,37.776037,126.917908,Y,Y,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 516-4,기타,10.0,360.0,37.775659,126.918532,Y,Y,1,0.0,1.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 526-1,가상형,0.0,0.0,37.775373,126.918992,Y,Y,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 515-4,가상형,0.0,0.0,37.775191,126.919418,Y,Y,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 515-6,원호형,10.0,360.0,37.775067,126.919852,Y,Y,1,0.0,1.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 516-6,가상형,0.0,0.0,37.775027,126.920057,Y,Y,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 470-4,가상형,0.0,0.0,37.774726,126.921084,N,N,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 467-4,가상형,0.0,0.0,37.773487,126.921764,Y,N,1,15.9,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 산 151-3,가상형,0.0,0.0,37.773506,126.922547,Y,N,1,21.84,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 산 151-3,가상형,0.0,0.0,37.772926,126.924772,Y,N,1,10.68,0.0,0.0
경기도,파주시,기산로,,가상형,0.0,0.0,37.772503,126.9252811,Y,N,1,6.72,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 산 150-15,가상형,0.0,0.0,37.770859,126.925762,Y,Y,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 산 150-15,가상형,0.0,0.0,37.770862,126.926276,Y,Y,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 산 150-16,가상형,0.0,0.0,37.771632,126.926811,N,N,1,0.0,0.0,0.0
경기도,파주시,기산로,경기도 파주시 광탄면 기산리 산 150-16,가상형,0.0,0.0,37.772032,126.928224,N,N,1,11.31,0.0,0.0
경기도,파주시,황골로,,원호형,10.0,360.0,37.754916,126.770754,Y,N,1,4.26,1.03,0.0
경기도,파주시,황골로,,원호형,15.0,360.0,37.754915,126.771931,Y,N,1,4.76,1.55,0.0
경기도,파주시,황골로,,원호형,15.0,360.0,37.754835,126.772141,Y,N,1,4.76,1.55,0.0
경기도,파주시,황골로,,원호형,10.0,360.0,37.755336,126.770735,N,N,1,4.26,1.03,0.0
경기도,파주시,한마음1길,,원호형,10.0,360.0,37.755649,126.770901,N,N,1,4.76,1.033,0.0
경기도,파주시,한마음1길,,원호형,5.0,200.0,37.756502,126.770752,Y,N,1,2.13,0.508,0.0
경기도,파주시,한마음1길,,원호형,5.0,200.0,37.756944,126.770822,Y,N,1,0.0,0.5,0.0
경기도,파주시,황골로,,원호형,10.0,360.0,37.755323,126.773356,Y,Y,1,3.02,1.021,0.0
경기도,파주시,한마음2길,,원호형,10.0,360.0,37.755894,126.771992,N,N,1,6.38,1.045,0.0
경기도,파주시,한마음1길,,원호형,10.0,360.0,37.755751,126.769266,Y,N,1,0.0,1.0,0.0
경기도,파주시,한마음1길,,원호형,10.0,360.0,37.755838,126.769036,Y,N,1,0.0,1.0,0.0
경기도,파주시,금정7길,,가상형,0.0,0.0,37.755489,126.774667,N,N,1,4.86,0.0,0.0
경기도,파주시,가나무로,,원호형,10.0,360.0,37.754569,126.775342,N,N,1,4.26,1.03,0.0
경기도,파주시,황골로,,가상형,0.0,0.0,37.755335,126.778987,N,Y,1,0.95,0.0,0.0
경기도,파주시,가나무로,,원호형,10.0,360.0,37.754938,126.779019,N,N,1,2.13,1.015,0.0
경기도,파주시,금릉이길,경기도 파주시 금촌동,원호형,10.0,360.0,37.754321,126.784691,Y,N,1,6.92,1.048,0.0
경기도,파주시,금릉이길,경기도 파주시 금촌동,원호형,10.0,360.0,37.754631,126.784719,Y,N,1,14.07,1.096,0.0
경기도,파주시,금릉이길,경기도 파주시 금촌동,원호형,10.0,360.0,37.755191,126.784221,N,N,1,18.31,1.123,0.0
경기도,파주시,독암길,,원호형,10.0,360.0,37.756392,126.782697,N,N,1,12.26,1.084,0.0
경기도,파주시,독암길,,원호형,10.0,360.0,37.755721,126.782229,N,N,1,8.74,1.061,0.0
경기도,파주시,금릉이길,,원호형,10.0,360.0,37.756381,126.781876,N,N,1,3.02,1.021,0.0
경기도,파주시,시민회관길,경기도 파주시 아동동,가상형,0.0,0.0,37.756788,126.781324,N,N,1,11.65,0.0,0.0
경기도,파주시,시민회관길,,가상형,0.0,0.0,37.758425,126.779598,N,N,1,8.74,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 와동동1427,기타,8.0,200.0,37.724838,126.762018,N,Y,1,0.0,0.8,0.0
경기도,파주시,확인불가,경기도 파주시 와동동1459,기타,8.0,200.0,37.728961,126.761721,N,Y,1,0.0,0.8,0.0
경기도,파주시,확인불가,경기도 파주시 와동동 1431-2,가상형,0.0,0.0,37.733952,126.756345,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 와동동 1431-2,가상형,0.0,0.0,37.727654,126.761713,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 와동동 1431-2,기타,8.0,200.0,37.726912,126.761774,N,Y,1,0.0,0.8,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,원호형,5.0,200.0,37.728774,126.746308,N,Y,1,6.72,0.523,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,원호형,5.0,200.0,37.728497,126.745389,N,Y,1,2.86,0.51,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,원호형,5.0,200.0,37.727124,126.745338,N,Y,1,6.09,0.521,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,기타,5.0,200.0,37.726183,126.746263,N,Y,1,3.93,0.514,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,가상형,0.0,0.0,37.725941,126.746683,N,Y,1,4.04,0.0,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,가상형,0.0,0.0,37.725729,126.747142,N,Y,1,1.35,0.0,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,가상형,0.0,0.0,37.725701,126.747201,N,Y,1,4.86,0.0,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,가상형,0.0,0.0,37.725961,126.747409,N,Y,1,1.35,0.0,0.0
경기도,파주시,해솔로,경기도 파주시 목동동 654,가상형,0.0,0.0,37.727591,126.750251,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 675,가상형,0.0,0.0,37.729515,126.751217,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 675,가상형,0.0,0.0,37.729418,126.751548,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 675,가상형,0.0,0.0,37.729403,126.751249,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 644,가상형,0.0,0.0,37.730054,126.751421,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 644,가상형,0.0,0.0,37.729833,126.751351,N,Y,1,0.0,0.0,0.0
경기도,파주시,확인불가,경기도 파주시 목동동 644,가상형,0.0,0.0,37.729882,126.751395,N,Y,1,0.0,0.0,0.0
경기도,파주시,미래로,경기도 파주시 와동동 1364,가상형,0.0,0.0,37.729149,126.751908,N,Y,1,0.0,0.0,0.0
경기도,파주시,책향기로,경기도 파주시 와동동 1342,가상형,0.0,0.0,37.729482,126.752022,N,Y,1,0.0,0.0,0.0
경기도,파주시,책향기로,경기도 파주시 와동동 1342,가상형,0.0,0.0,37.729423,126.751889,N,Y,1,0.0,0.0,0.0
경기도,파주시,미래로,경기도 파주시 동패동 1749,원호형,5.0,200.0,37.710047,126.746073,N,Y,1,2.13,0.508,0.0
경기도,파주시,한울로,경기도 파주시 동패동 1764,가상형,0.0,0.0,37.709933,126.745918,N,Y,1,2.13,0.0,0.0
경기도,파주시,한울로,경기도 파주시 동패동 1764,가상형,0.0,0.0,37.710034,126.745927,N,Y,1,2.13,0.0,0.0
경기도,파주시,한울로,경기도 파주시 동패동 1764,원호형,5.0,200.0,37.709712,126.746042,N,Y,1,3.44,0.512,0.0
경기도,파주시,한울로,경기도 파주시 동패동 1764,가상형,0.0,0.0,37.709811,126.746085,N,Y,1,2.13,0.0,0.0
경기도,파주시,미래로,경기도 파주시 동패동 1762,가상형,0.0,0.0,37.710941,126.746053,N,Y,1,0.0,0.0,0.0
경기도,파주시,미래로,경기도 파주시 동패동 1762,가상형,0.0,0.0,37.710966,126.746053,N,Y,1,0.0,0.0,0.0
경기도,파주시,미래로,경기도 파주시 동패동 1762,가상형,0.0,0.0,37.108011,126.745981,N,Y,1,0.0,0.0,0.0
경기도,파주시,미래로,경기도 파주시 동패동 1762,가상형,0.0,0.0,37.710909,126.745668,N,Y,1,0.0,0.0,0.0
경기도,파주시,미래로,경기도 파주시 동패동 1762,가상형,0.0,0.0,37.711058,126.744968,N,Y,1,1.35,0.0,0.0
경기도,파주시,교하로,경기도 파주시 목동동 1150,원호형,7.0,200.0,37.723005,126.737461,N,Y,1,8.58,0.742,0.0
경기도,파주시,교하로,경기도 파주시 목동동 1150,원호형,5.0,200.0,37.723337,126.736628,N,Y,1,6.92,0.524,0.0
경기도,파주시,교하로,경기도 파주시 목동동 1150,기타,7.0,200.0,37.724084,126.735956,N,Y,1,6.72,0.733,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 579-20,가상형,0.0,0.0,37.732937,126.808428,N,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 580-15,가상형,0.0,0.0,37.731678,126.809458,N,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.728347,126.814288,N,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.728163,126.814702,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.727912,126.815267,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.727509,126.816661,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.727399,126.817047,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.727336,126.817325,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.727251,126.817546,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,원호형,10.0,360.0,37.727058,126.818205,Y,Y,1,0.0,1.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,기타,8.0,200.0,37.727068,126.818471,N,Y,1,0.0,0.8,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,기타,0.0,0.0,37.727088,126.818653,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,가상형,0.0,0.0,37.727181,126.818598,Y,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,원호형,10.0,360.0,37.727419,126.818419,N,Y,1,0.0,1.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 217-7,원호형,10.0,360.0,37.727827,126.818594,N,N,1,0.0,1.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 217-7,원호형,10.0,360.0,37.728183,126.818559,N,N,1,0.0,1.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 218-4,원호형,10.0,360.0,37.728492,126.817594,N,N,1,0.0,1.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 198-4,원호형,10.0,360.0,37.726495,126.819289,Y,Y,1,0.0,1.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 195-1,원호형,10.0,360.0,37.726411,126.819477,Y,Y,1,0.0,1.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 194-6,가상형,0.0,0.0,37.726014,126.820204,N,Y,1,0.0,0.0,0.0
경기도,파주시,대원로,경기도 파주시 조리읍 대원리 194-6,가상형,0.0,0.0,37.725581,126.821115,N,Y,1,0.0,0.0,0.0
경기도,파주시,문원길,경기도 파주시 조리읍 대원리 252-4,원호형,10.0,360.0,37.726328,126.813266,N,Y,1,3.02,1.021,0.0
경기도,파주시,문원길,경기도 파주시 조리읍 대원리 268-6,가상형,0.0,0.0,37.726071,126.813355,N,Y,1,6.02,0.0,0.0
경기도,파주시,문원길,경기도 파주시 조리읍 대원리 262-8,원호형,10.0,360.0,37.724821,126.813437,N,Y,1,5.79,1.041,0.0
경기도,파주시,문원길,경기도 파주시 조리읍 대원리 262-8,가상형,0.0,0.0,37.724438,126.813223,N,Y,1,3.02,0.0,0.0
